,Open,High,Low,Close,Headlines,Average Mean,Differential,Sentiment,Polarity,Average Polarity
2019-01-23,1656.0,1657.430054,1612.0,1640.02002,Many of the biggest nominees are already streaming. Here’s a rundown of what they are and where to find them.,1619.159407960003,45.43005399999993,1,0.5,0.10511149732620309
2019-01-24,1641.069946,1657.26001,1631.780029,1654.930054,"In new tests, Amazon’s system had more difficulty identifying the gender of female and darker-skinned faces than similar services from IBM and Microsoft.",1617.509108890003,25.479980999999952,1,0.1590909090909091,0.1053387700534758
2019-01-25,1670.5,1683.47998,1661.609985,1670.569946,"Controversy over a video uploaded to Twitter over the weekend revealed old fault lines, and why social media is so good at exposing them.",1615.897508550003,21.869995000000017,1,0.27777777777777773,0.10811654783125359
2019-01-26,1670.5,1683.47998,1661.609985,1670.569946,"Controversy over a video uploaded to Twitter over the weekend revealed old fault lines, and why social media is so good at exposing them.",1614.285908210003,21.869995000000017,1,0.27777777777777773,0.11089432560903138
2019-01-27,1670.5,1683.47998,1661.609985,1670.569946,"Controversy over a video uploaded to Twitter over the weekend revealed old fault lines, and why social media is so good at exposing them.",1612.674307870003,21.869995000000017,1,0.27777777777777773,0.11367210338680916
2019-01-28,1643.589966,1645.0,1614.089966,1637.890015,"Controversy over a video uploaded to Twitter over the weekend revealed old fault lines, and why social media is so good at exposing them.",1610.7359082200032,30.910033999999996,1,0.27777777777777773,0.11644988116458695
2019-01-29,1631.27002,1632.380005,1590.719971,1593.880005,The company is looking to improve its relationships in the city after the mostly disastrous rollout of its plans for a corporate campus in Queens.,1608.3574084700033,41.660033999999996,0,-0.35,0.11294988116458696
2019-01-30,1623.0,1676.949951,1619.680054,1670.430054,"Amazon and opponents of its new offices appeared to raise the specter that the deal that would bring 25,000 jobs to Queens is not yet finalized.// Under pressure from small merchants, the Indian government is prohibiting Amazon and Walmart from selling products on their own sites.// An attempt to preserve the home of a beloved independent bookstore points to a new way to think about saving the city’s cultural heritage.// If recent increases are any indication, chances are your next iDevice will cost even more. We analyzed how prices have shot up and offer ways to buy for less.",1606.7444092100031,57.26989700000013,1,0.15964187327823692,0.11454629989736931
2019-01-31,1692.8499760000002,1736.410034,1679.0799559999998,1718.72998,"The company is compensating for slowing growth in e-commerce by expanding its fast-moving, highly profitable cloud and advertising businesses.",1606.2447095000034,57.330078000000185,1,0.16,0.11402508777615719
2019-02-01,1638.880005,1673.060059,1622.01001,1626.22998,"Every month, subscription streaming services add a new batch of titles to their libraries. Here are the ones we think are most interesting for February.// The second season averaged 1.9 million viewers during its first seven days, according to Nielsen, which released an Amazon show’s figures for the first time.// “The Lego Movie” airs on TBS. And Jake Gyllenhaal plays a deep-pocketed art critic in the new Netflix thriller “Velvet Buzzsaw.”// A lawsuit exposes how unnerved major insurers are by the Big Three’s new venture into health care benefits.",1605.8650097900036,51.050048999999944,1,0.19715909090909087,0.11281486050342991
2019-02-02,1638.880005,1673.060059,1622.01001,1626.22998,"Every month, subscription streaming services add a new batch of titles to their libraries. Here are the ones we think are most interesting for February.// The second season averaged 1.9 million viewers during its first seven days, according to Nielsen, which released an Amazon show’s figures for the first time.// “The Lego Movie” airs on TBS. And Jake Gyllenhaal plays a deep-pocketed art critic in the new Netflix thriller “Velvet Buzzsaw.”// A lawsuit exposes how unnerved major insurers are by the Big Three’s new venture into health care benefits.",1604.3056091500036,51.050048999999944,1,0.19715909090909087,0.11395311807918748
2019-02-03,1638.880005,1673.060059,1622.01001,1626.22998,"Every month, subscription streaming services add a new batch of titles to their libraries. Here are the ones we think are most interesting for February.// The second season averaged 1.9 million viewers during its first seven days, according to Nielsen, which released an Amazon show’s figures for the first time.// “The Lego Movie” airs on TBS. And Jake Gyllenhaal plays a deep-pocketed art critic in the new Netflix thriller “Velvet Buzzsaw.”// A lawsuit exposes how unnerved major insurers are by the Big Three’s new venture into health care benefits.",1604.1398083600036,51.050048999999944,1,0.19715909090909087,0.11592470898827839
2019-02-04,1623.0,1649.630005,1613.5,1633.310059,"The Senate has tapped a vocal critic of Amazon, State Senator Michael Gianaris of Queens, to sit on a state board that could kill the deal.",1604.0448083600036,36.13000499999998,0,0.0,0.11592470898827839
2019-02-05,1643.339966,1665.26001,1642.5,1658.810059,"The title of largest company by market value has changed hands seven times since late last year, thanks to Apple’s sliding stock price and the broader turmoil in tech stocks.// State Senator Michael Gianaris was nominated to a state board that could vote to scuttle a deal to bring Amazon to his district in Queens.",1604.2048083600034,22.760009999999966,0,-0.033333333333333326,0.11559137565494507
2019-02-06,1670.75,1672.26001,1633.339966,1640.26001,"Parents are often surprised by unauthorized credit card charges. The culprit: Bait apps, which lure children into buying virtual junk online. Preventing these purchases isn’t easy, but it can be done.",1605.2186084100033,38.92004399999996,1,0.26666666666666666,0.11825804232161173
2019-02-07,1625.0,1625.540039,1592.910034,1614.369995,"Allen says the streaming service improperly canceled a four-movie contract because of a renewed focus on sexual abuse allegations he has long denied.// In an online post, the chief executive of Amazon said the tabloid’s owner had used “extortion and blackmail” to try to stop his investigation into leaked photos and text messages.",1606.0581079200033,32.63000499999998,1,0.225,0.12050804232161173
2019-02-08,1586.0,1588.589966,1566.76001,1588.219971,"If American Media is found to have broken a law, it would be in violation of a deal struck with federal prosecutors in connection to hush money paid to protect Donald Trump.// “When people have something to say, they come to Medium, where they can say it at length,” a spokeswoman for the online platform said.// A primer on the players and plot points in a fight that erupted on Thursday in accusations of extortion.// The acclaimed British actor died Thursday, leaving behind a body of work that spanned nearly six decades.// Gov. Andrew M. Cuomo increased pressure on critics of the planned campus in Queens as executives inside the company chafed at new roadblocks.",1605.9602075300033,21.82995600000004,0,-0.09393939393939395,0.1175686483822178
2019-02-09,1586.0,1588.589966,1566.76001,1588.219971,"If American Media is found to have broken a law, it would be in violation of a deal struck with federal prosecutors in connection to hush money paid to protect Donald Trump.// “When people have something to say, they come to Medium, where they can say it at length,” a spokeswoman for the online platform said.// A primer on the players and plot points in a fight that erupted on Thursday in accusations of extortion.// The acclaimed British actor died Thursday, leaving behind a body of work that spanned nearly six decades.// Gov. Andrew M. Cuomo increased pressure on critics of the planned campus in Queens as executives inside the company chafed at new roadblocks.",1605.1871069500037,21.82995600000004,0,-0.09393939393939395,0.11062925444282387
2019-02-10,1586.0,1588.589966,1566.76001,1588.219971,"If American Media is found to have broken a law, it would be in violation of a deal struck with federal prosecutors in connection to hush money paid to protect Donald Trump.// “When people have something to say, they come to Medium, where they can say it at length,” a spokeswoman for the online platform said.// A primer on the players and plot points in a fight that erupted on Thursday in accusations of extortion.// The acclaimed British actor died Thursday, leaving behind a body of work that spanned nearly six decades.// Gov. Andrew M. Cuomo increased pressure on critics of the planned campus in Queens as executives inside the company chafed at new roadblocks.",1604.414006370004,21.82995600000004,0,-0.09393939393939395,0.10368986050342993
2019-02-11,1600.97998,1609.290039,1586.0,1591.0,"The paper, which has flourished under Mr. Bezos’ ownership, is now reporting on his dispute with another publisher, American Media Inc.// Congestion pricing and the tax breaks offered to Amazon were among the issues that Mayor Bill de Blasio was grilled on by fellow Democrats.// The order did not set aside additional funds for A.I. development, and officials provided few details about how it would track the progress of the administration’s new policies.// An Oscar-nominated documentary set in rural Alabama is on PBS. And the crime series “White Dragon” is available to stream on Amazon.// A rundown of a troubled deal. Also, the Guardian Angels get into the clothing business.",1603.668706080004,23.29003899999998,0,-0.020454545454545454,0.0974853150488845
2019-02-12,1604.0,1639.400024,1598.880005,1638.01001,A beloved 1990s movie gets a new TV adaptation on BET. And an absurd anthology series debuts on TBS.,1603.3935058900042,40.52001900000005,1,0.11212121212121211,0.09260652717009661
2019-02-13,1647.0,1656.380005,1637.109985,1640.0,Noah wondered whether the jurors who found the Mexican drug kingpin guilty would be safe.// Low-income workers seem to want Amazon in New York more than elites do. Amazon should figure out how to give them what they really need.,1603.515505400004,19.27001999999993,1,0.1393939393939394,0.09443796656403598
2019-02-14,1624.5,1637.900024,1606.060059,1622.650024,"Pressure applied by activists and many elected officials led to Amazon pulling out of Queens, but a political backlash may await them.// Almost everyone had an opinion on the company’s reversal on a second headquarters in Queens.// Quotation of the Day for Friday, February 15, 2019.// Here’s what you need to know at the end of the day.// Many residents of Long Island City wonder whether “grandstanding politicians” and people with no roots in the community sabotaged a good thing.// Labor groups aiming to organize a Staten Island warehouse were in talks with the company a day before it abandoned plans for a Queens headquarters.// Economists have long criticized tax breaks to corporations; politicians and the public may be starting to share their skepticism.",1603.313905050004,31.83996500000012,1,0.17777777777777776,0.09502590476962125
2019-02-15,1627.859985,1628.910034,1604.5,1607.949951,"New Yorkers who expected better bought into the myth that tech companies are more than just self-interested businesses.// The company, long accustomed to deferential treatment from localities, badly misjudged how it would be received in the city, according to dozens of interviews.// It was supposed to be one of the biggest business projects in recent years in New York City.// Here’s what you need to know.// As New York reels from the company’s withdrawal, the State Senate’s newly empowered Democrats are facing the first major test of their leadership.// After the online retail giant abandoned its controversial plan to open a headquarters in Queens, New Yorkers deconstructed what went wrong.// The sell-off is the latest evidence of how quickly investors soured on Big Tech late last year.// What kinds of companies will be the next so-called unicorns? A hint: Many of them won’t have much in common with Uber or Airbnb.// Quotation of the Day for Saturday, February 16, 2019// Rachelle Lefevre is the head of a law firm specializing in reversing wrongful convictions in a Fox drama. And an Amazon series revisits Lorena Bobbitt.// The company’s decision could be a turning point for corporate-civic relations in the U.S. and a sign that leftist views are gaining traction.",1601.8385046600038,24.410033999999996,1,0.04920183982683983,0.095756559531526
2019-02-16,1627.859985,1628.910034,1604.5,1607.949951,"New Yorkers who expected better bought into the myth that tech companies are more than just self-interested businesses.// The company, long accustomed to deferential treatment from localities, badly misjudged how it would be received in the city, according to dozens of interviews.// It was supposed to be one of the biggest business projects in recent years in New York City.// Here’s what you need to know.// As New York reels from the company’s withdrawal, the State Senate’s newly empowered Democrats are facing the first major test of their leadership.// After the online retail giant abandoned its controversial plan to open a headquarters in Queens, New Yorkers deconstructed what went wrong.// The sell-off is the latest evidence of how quickly investors soured on Big Tech late last year.// What kinds of companies will be the next so-called unicorns? A hint: Many of them won’t have much in common with Uber or Airbnb.// Quotation of the Day for Saturday, February 16, 2019// Rachelle Lefevre is the head of a law firm specializing in reversing wrongful convictions in a Fox drama. And an Amazon series revisits Lorena Bobbitt.// The company’s decision could be a turning point for corporate-civic relations in the U.S. and a sign that leftist views are gaining traction.",1600.3689038300038,24.410033999999996,1,0.04920183982683983,0.09691524459646106
2019-02-17,1627.859985,1628.910034,1604.5,1607.949951,"New Yorkers who expected better bought into the myth that tech companies are more than just self-interested businesses.// The company, long accustomed to deferential treatment from localities, badly misjudged how it would be received in the city, according to dozens of interviews.// It was supposed to be one of the biggest business projects in recent years in New York City.// Here’s what you need to know.// As New York reels from the company’s withdrawal, the State Senate’s newly empowered Democrats are facing the first major test of their leadership.// After the online retail giant abandoned its controversial plan to open a headquarters in Queens, New Yorkers deconstructed what went wrong.// The sell-off is the latest evidence of how quickly investors soured on Big Tech late last year.// What kinds of companies will be the next so-called unicorns? A hint: Many of them won’t have much in common with Uber or Airbnb.// Quotation of the Day for Saturday, February 16, 2019// Rachelle Lefevre is the head of a law firm specializing in reversing wrongful convictions in a Fox drama. And an Amazon series revisits Lorena Bobbitt.// The company’s decision could be a turning point for corporate-civic relations in the U.S. and a sign that leftist views are gaining traction.",1599.3241028000036,24.410033999999996,1,0.04920183982683983,0.09865726299472945
2019-02-18,1627.859985,1628.910034,1604.5,1607.949951,"New Yorkers who expected better bought into the myth that tech companies are more than just self-interested businesses.// The company, long accustomed to deferential treatment from localities, badly misjudged how it would be received in the city, according to dozens of interviews.// It was supposed to be one of the biggest business projects in recent years in New York City.// Here’s what you need to know.// As New York reels from the company’s withdrawal, the State Senate’s newly empowered Democrats are facing the first major test of their leadership.// After the online retail giant abandoned its controversial plan to open a headquarters in Queens, New Yorkers deconstructed what went wrong.// The sell-off is the latest evidence of how quickly investors soured on Big Tech late last year.// What kinds of companies will be the next so-called unicorns? A hint: Many of them won’t have much in common with Uber or Airbnb.// Quotation of the Day for Saturday, February 16, 2019// Rachelle Lefevre is the head of a law firm specializing in reversing wrongful convictions in a Fox drama. And an Amazon series revisits Lorena Bobbitt.// The company’s decision could be a turning point for corporate-civic relations in the U.S. and a sign that leftist views are gaining traction.",1598.2793017700035,24.410033999999996,1,0.04920183982683983,0.10039928139299784
2019-02-19,1601.0,1634.0,1600.560059,1627.579956,"Mayor Bill de Blasio wants to extend a cap on Uber vehicles. The tech giant is fighting back.// Fractures are growing among both Democrats and Republicans.// Amy Sedaris offers dubious homemaking lessons in the second season of her parody show. And two nihilists profit from failed romances in a Netflix comedy.// Eric Ulrich, one of two Republicans among 17 candidates for public advocate, may be well positioned to gather votes among those angry at Amazon’s exit.",1597.4308007900036,33.43994100000009,0,-0.0875,0.10077428139299784
2019-02-20,1630.0,1634.930054,1610.119995,1622.099976,"Learn about an unusual cult that never existed in Season 3 of “Documentary Now!” And revisit “The Incredibles” on Freeform.// Amazon might have been the center of a new tech ecosystem in Queens. Here’s what the city can do next.// Isabella Kwai, a reporter in Australia, rarely takes notes on paper anymore and instead uses her iPhone. She can still look sources in the eye while typing.// The bills come amid a trend toward “cash-free” stores, which supporters say are more convenient. Critics counter that they discriminate against the poor.",1597.2833007900035,24.81005899999991,1,0.07954545454545454,0.10134246321117965
2019-02-21,1619.849976,1623.560059,1600.910034,1619.439941,"The director may have a tarnished reputation in the United States, but he has been able to secure funding from a Barcelona-based company for a new project.// And what Amazon abandoning New York means for the city — and the country.// A billboard blamed Representative Alexandria Ocasio-Cortez for Amazon’s decision to exit New York; she blamed wealthy right-wing types for the ad.",1597.1659997600034,22.650024999999914,1,0.3015151515151515,0.1038770952458117
2019-02-22,1623.5,1634.939941,1621.170044,1631.560059,"A court battle over trade secrets highlighted how the Big Three corporations’ new unit is unnerving major insurers in the field.// Gov. Andrew M. Cuomo called the deal’s collapse “the greatest tragedy” for New York, and he put the blame on Senate Democrats.// The battle over Amazon’s New York plans resurfaced tensions among unions over how to deal with Uber, Airbnb and other emerging giants.",1597.4915002500036,13.769897000000128,1,0.19237012987012983,0.10470186606322957
2019-02-23,1623.5,1634.939941,1621.170044,1631.560059,"A court battle over trade secrets highlighted how the Big Three corporations’ new unit is unnerving major insurers in the field.// Gov. Andrew M. Cuomo called the deal’s collapse “the greatest tragedy” for New York, and he put the blame on Senate Democrats.// The battle over Amazon’s New York plans resurfaced tensions among unions over how to deal with Uber, Airbnb and other emerging giants.",1597.6127014300039,13.769897000000128,1,0.19237012987012983,0.10534778958415307
2019-02-24,1623.5,1634.939941,1621.170044,1631.560059,"A court battle over trade secrets highlighted how the Big Three corporations’ new unit is unnerving major insurers in the field.// Gov. Andrew M. Cuomo called the deal’s collapse “the greatest tragedy” for New York, and he put the blame on Senate Democrats.// The battle over Amazon’s New York plans resurfaced tensions among unions over how to deal with Uber, Airbnb and other emerging giants.",1597.994201680004,13.769897000000128,1,0.19237012987012983,0.1066987636101271
2019-02-25,1641.449951,1654.599976,1630.390015,1633.0,"Nearly all of the night’s winner’s are available online to stream, rent or buy. Here’s at look at what they are and where to find them.",1598.3901013400039,24.20996100000002,1,0.25,0.10862603633739983
2019-02-26,1625.97998,1639.98999,1616.130005,1636.400024,"Nearly all of the night’s winner’s are available online to stream, rent or buy. Here’s at look at what they are and where to find them.",1598.8200012400039,23.85998500000005,1,0.25,0.11055330906467256
2019-02-27,1628.180054,1641.810059,1615.099976,1641.089966,"President Trump is preparing to meet with Kim Jong-un, the North Korean leader, in Vietnam. Jimmy Kimmel and Conan O’Brien offered commentary.// Scott Foley and Maggie Greene star in a new, comedic spy series on ABC. And the Oscar-winning documentary “Free Solo” is available to rent online.",1600.1080005100039,26.71008299999994,1,0.2340909090909091,0.11149421815558165
2019-02-28,1635.25,1651.77002,1633.829956,1639.829956,The governor of New York has called Mr. Bezos and other Amazon executives to persuade them to resurrect their plan to build a campus in Long Island City.,1601.551700460004,17.940063999999893,0,-0.012878787878787884,0.11135785451921802
2019-03-01,1655.130005,1674.26001,1651.0,1671.72998,"Chiwetel Ejiofor’s directorial debut hits Netflix. And a new action series, “The Widow,” is streaming on Amazon.// Six years ago the New York City mayor was one of the most important voices of the progressive left. Now he may be a liability.// Every month, subscription streaming services add a new batch of titles to their libraries. Here are the ones we think are most interesting for March.",1603.101700460004,23.260009999999966,1,0.2676767676767677,0.11380166765053115
2019-03-02,1655.130005,1674.26001,1651.0,1671.72998,"Chiwetel Ejiofor’s directorial debut hits Netflix. And a new action series, “The Widow,” is streaming on Amazon.// Six years ago the New York City mayor was one of the most important voices of the progressive left. Now he may be a liability.// Every month, subscription streaming services add a new batch of titles to their libraries. Here are the ones we think are most interesting for March.",1604.651700460004,23.260009999999966,1,0.2676767676767677,0.11624548078184428
2019-03-03,1655.130005,1674.26001,1651.0,1671.72998,"Chiwetel Ejiofor’s directorial debut hits Netflix. And a new action series, “The Widow,” is streaming on Amazon.// Six years ago the New York City mayor was one of the most important voices of the progressive left. Now he may be a liability.// Every month, subscription streaming services add a new batch of titles to their libraries. Here are the ones we think are most interesting for March.",1606.3483996700038,23.260009999999966,1,0.2676767676767677,0.11725558179194531
2019-03-04,1685.0,1709.430054,1674.359985,1696.1700440000002,"Washington and Beijing are edging toward an agreement on trade, but it may do little to materially change China’s practices.// Lady Gaga and Bradley Cooper’s soundtrack notched a fourth week at the top as Gunna and Offset opened strong at No. 3 and 4.// A six-part drama series wraps up on TNT. And a new special about a Michael Jackson documentary airs on HBO.// Dow Chemical stopped making napalm for the military in 1969, just four years after it began. But the reputational damage haunted the company for decades.",1608.2894995200038,35.070068999999876,1,0.14241747835497834,0.11701308990882843
2019-03-05,1702.949951,1707.800049,1689.0100100000002,1692.430054,Season 3 of Morgan Freeman’s travelogue series returns on National Geographic. And the rock climbing documentary “The Dawn Wall” arrives on Netflix.,1610.1931994700035,18.79003899999975,0,0.0,0.11534642324216177
2019-03-06,1695.969971,1697.75,1668.280029,1668.949951,"The sites — dozens in more than 20 states — are shutting down even as Amazon is otherwise expanding its physical retail presence with stores like Amazon Go and Whole Foods.// The current earnings season shows just how sharply the fortunes of the companies that operate the country’s big stores are diverging.// A new Galeries Lafayette branch on the Champs-Élysées is just the most recent effort by Parisian department stores to go from dusty to daring.// Last year’s live action Winnie the Pooh tale hits Netflix. And Sandra Bullock and Melissa McCarthy are buddy cops in “The Heat,” on FX.",1611.0693994200035,29.469970999999987,1,0.06372655122655123,0.11503130780204635
2019-03-07,1667.369995,1669.75,1620.51001,1625.949951,"The new law, which takes effect July 1, is part of a growing backlash to cashless policies, which critics say discriminate against people without bank accounts or credit cards.",1611.5146984900034,49.239990000000034,1,0.13636363636363635,0.1153949441656827
2019-03-08,1604.01001,1622.719971,1586.569946,1620.800049,"The Massachusetts senator, who is running for president, announced a regulatory plan aimed at breaking up large tech companies and “unwind tech mergers that illegally undermine competition.”// Ricky Gervais plays a nasty widower in a new Netflix series. And “Tin Star” returns to Amazon.",1610.9451989800034,36.150024999999914,0,-0.28733766233766234,0.11073368875442728
2019-03-09,1604.01001,1622.719971,1586.569946,1620.800049,"The Massachusetts senator, who is running for president, announced a regulatory plan aimed at breaking up large tech companies and “unwind tech mergers that illegally undermine competition.”// Ricky Gervais plays a nasty widower in a new Netflix series. And “Tin Star” returns to Amazon.",1610.3756994700036,36.150024999999914,0,-0.28733766233766234,0.10607243334317186
2019-03-10,1604.01001,1622.719971,1586.569946,1620.800049,"The Massachusetts senator, who is running for president, announced a regulatory plan aimed at breaking up large tech companies and “unwind tech mergers that illegally undermine competition.”// Ricky Gervais plays a nasty widower in a new Netflix series. And “Tin Star” returns to Amazon.",1609.6819995200037,36.150024999999914,0,-0.28733766233766234,0.10101723853797705
2019-03-11,1626.119995,1672.290039,1626.01001,1670.619995,Ricky Gervais plays a nasty widower in a new Netflix series. And “Tin Star” returns to Amazon.,1609.4864990300036,46.28002900000001,0,-0.4318181818181818,0.09451723853797704
2019-03-12,1669.0,1684.27002,1660.97998,1673.099976,"A biographical drama starring Keira Knightley is streaming on Amazon. And “Terrace House: Opening New Doors” returns on Netflix.// Olivia Jade Giannulli, an influencer with big audiences on YouTube and Instagram, posted sponsored content about being a student.// Big Tech is reducing consumer choice and harming innovation, according to a report ordered by the country’s top economic official.// Let’s not let artificial intelligence put society on autopilot.",1609.3157983500037,23.290039999999863,1,0.039393939393939405,0.09272935975009824
2019-03-13,1683.0,1700.0,1679.3499760000002,1690.810059,Senator Elizabeth Warren has an interesting plan for reform. But it has shortcomings worth considering.// Amazon’s rawly honest comedy of marriage careens to a satisfying finish.,1608.5002990900039,20.650023999999803,1,0.475,0.09422935975009825
2019-03-14,1691.199951,1702.0,1684.339966,1686.219971,"After President Trump said the late-night shows were trading in “one-sided hatred,” Kimmel pushed back.",1608.6784985600038,17.660033999999996,0,0.0,0.09547935975009825
2019-03-15,1703.0,1718.800049,1693.130005,1712.359985,"Pursuit, a nonprofit jobs training program in Queens, is finding success at moving low-income New Yorkers into well-paying jobs.// The maybe-final episodes of “Arrested Development” hit Netflix. And a new documentary about Richard Pryor airs on TV.// Accused of using its App Store to undercut competitors, Apple said Spotify was treated like all other developers that use the App Store.",1609.1180981700038,25.67004399999996,1,0.08954545454545455,0.0976248142955528
2019-03-16,1703.0,1718.800049,1693.130005,1712.359985,"Pursuit, a nonprofit jobs training program in Queens, is finding success at moving low-income New Yorkers into well-paying jobs.// The maybe-final episodes of “Arrested Development” hit Netflix. And a new documentary about Richard Pryor airs on TV.// Accused of using its App Store to undercut competitors, Apple said Spotify was treated like all other developers that use the App Store.",1609.2497986100038,25.67004399999996,1,0.08954545454545455,0.09977026884100734
2019-03-17,1703.0,1718.800049,1693.130005,1712.359985,"Pursuit, a nonprofit jobs training program in Queens, is finding success at moving low-income New Yorkers into well-paying jobs.// The maybe-final episodes of “Arrested Development” hit Netflix. And a new documentary about Richard Pryor airs on TV.// Accused of using its App Store to undercut competitors, Apple said Spotify was treated like all other developers that use the App Store.",1610.0820984100035,25.67004399999996,1,0.08954545454545455,0.10191572338646189
2019-03-18,1712.699951,1750.0,1712.630005,1742.1500239999998,"Accused of using its App Store to undercut competitors, Apple said Spotify was treated like all other developers that use the App Store.",1611.2122986000034,37.36999500000002,0,-0.125,0.10191572338646189
2019-03-19,1753.5100100000002,1784.160034,1753.5100100000002,1761.8499760000002,"A host of regulatory issues have slowed the progress of drone-delivery companies but they are making some progress and lots of tests are underway.// Indigenous leaders battle to save their land and their way of life.// Tuesday: Two-thirds of voters said the company’s withdrawal from a Queens campus was bad for the state, and over a third blamed the congresswoman for it.",1612.5394983100032,30.650023999999803,0,-0.3499999999999999,0.0996657233864619
2019-03-20,1769.939941,1799.5,1767.030029,1797.27002,Deap Ubhi has spent his tech career bouncing around. Now he’s tangled up in a little battle over one of the biggest government I.T. contracts in history.,1614.1018982200032,32.46997099999999,0,-0.14375,0.09485322338646189
2019-03-21,1796.2600100000002,1823.75,1787.280029,1819.2600100000002,"Central bank forecasts suggest that it won’t raise rates this year, and Wall Street couldn’t be happier.// This weekend offers a clever new sci-fi anthology on Netflix, tea with Judi Dench and a thrilling mini-series with Tom Hardy.",1615.8620984200033,36.46997099999999,1,0.13060606060606061,0.09505971689295539
2019-03-22,1810.1700440000002,1818.97998,1763.109985,1764.77002,"The first skirmishes have already been fought in what could turn into a tech cold war. “The game is on,” said the Netflix chief executive, Reed Hastings.// Pawel Pawlikowski’s acclaimed “Cold War” is streaming on Amazon. And Netflix releases the next season of “The OA.”",1616.8743982300032,55.86999500000002,0,-0.27,0.09099608052931903
2019-03-23,1810.1700440000002,1818.97998,1763.109985,1764.77002,"The first skirmishes have already been fought in what could turn into a tech cold war. “The game is on,” said the Netflix chief executive, Reed Hastings.// Pawel Pawlikowski’s acclaimed “Cold War” is streaming on Amazon. And Netflix releases the next season of “The OA.”",1617.938298380003,55.86999500000002,0,-0.27,0.08861047446871297
2019-03-24,1810.1700440000002,1818.97998,1763.109985,1764.77002,"The first skirmishes have already been fought in what could turn into a tech cold war. “The game is on,” said the Netflix chief executive, Reed Hastings.// Pawel Pawlikowski’s acclaimed “Cold War” is streaming on Amazon. And Netflix releases the next season of “The OA.”",1619.6668982400029,55.86999500000002,0,-0.27,0.08581956537780387
2019-03-25,1757.790039,1782.680054,1747.5,1774.2600100000002,"Inspiring women take center stage in “Women, War & Peace II.” And a couple grapples with an intruder in “The Salesman.”",1621.4903980000029,35.18005399999993,1,0.2,0.08772865628689477
2019-03-26,1793.0,1805.77002,1773.359985,1783.7600100000002,"Inspiring women take center stage in “Women, War & Peace II.” And a couple grapples with an intruder in “The Salesman.”",1623.408897760003,32.41003499999988,1,0.2,0.08963774719598566
2019-03-27,1784.130005,1787.5,1745.680054,1765.699951,Jemaine Clement and Taika Waititi bring funny vampires to FX. And Reinaldo Marcus Green’s “Monsters and Men” is streaming on Hulu.,1625.8567969300027,41.81994600000007,1,0.25,0.09163774719598566
2019-03-28,1770.0,1777.930054,1753.469971,1773.4200440000002,Politicians have lots of ideas for regulating big tech. Here’s how to know which ones work.,1628.0761975700027,24.46008299999994,0,0.0,0.09144294200118047
2019-03-29,1786.5799559999998,1792.859985,1776.630005,1780.75,The creators of a fairy-tale action film expand it into an eight-episode series by removing the fairy tale.// The 2011 thriller “Hanna” is reimagined as an Amazon web series. And Woody Harrelson and Kevin Costner star in “The Highwaymen” on Netflix.,1630.9328980100026,16.22998000000007,1,0.1,0.09178006321330168
2019-03-30,1786.5799559999998,1792.859985,1776.630005,1780.75,The creators of a fairy-tale action film expand it into an eight-episode series by removing the fairy tale.// The 2011 thriller “Hanna” is reimagined as an Amazon web series. And Woody Harrelson and Kevin Costner star in “The Highwaymen” on Netflix.,1634.1320984500026,16.22998000000007,1,0.1,0.09241074503148348
2019-03-31,1786.5799559999998,1792.859985,1776.630005,1780.75,The creators of a fairy-tale action film expand it into an eight-episode series by removing the fairy tale.// The 2011 thriller “Hanna” is reimagined as an Amazon web series. And Woody Harrelson and Kevin Costner star in “The Highwaymen” on Netflix.,1638.1650989400027,16.22998000000007,1,0.1,0.09136529048602894
2019-04-01,1800.109985,1815.6700440000002,1798.72998,1814.189941,"Every month, subscription streaming services add a new batch of titles to their libraries. Here are the ones we think are most interesting for April.",1642.5324988400027,16.94006400000012,1,0.37878787878787873,0.09310771472845318
2019-04-02,1811.02002,1820.0,1805.119995,1813.97998,"Every month, subscription streaming services add a new batch of titles to their libraries. Here are the ones we think are most interesting for April.",1646.897799130003,14.880004999999983,1,0.37878787878787873,0.0948501389708774
2019-04-03,1826.719971,1830.0,1809.619995,1820.699951,"Amazon filed a motion saying the company was “justified in terminating its relationship with Allen.”// Asger Jorn and company’s irreverent improvisations; Brett Wallace’s dystopian workplace; and Jackie Gendel’s portraits of women, all “to be titled.”// The grocery chain’s “Whole Paycheck” reputation doesn’t appear to be threatened.",1651.665199030003,20.380004999999983,1,0.30000000000000004,0.09785013897087742
2019-04-04,1820.6500239999998,1828.75,1804.199951,1818.859985,"Mr. Bezos will keep 75 percent of the couple’s stock in Amazon and all of their ownership of The Washington Post and Blue Origin space company, Ms. Bezos wrote.// Here’s what you need to know at the end of the day.",1656.414199270003,24.550048999999944,0,0.0,0.09785013897087742
2019-04-05,1829.0,1838.5799559999998,1825.189941,1837.280029,"Alice Paul Tapper, who wrote “Raise Your Hand,” is just 11. And the author of the Expanse novels, James S. A. Corey, is really two men — Daniel Abraham and Ty Franck.// Wyatt Cenac’s late-night show returns to HBO. And Brie Larson’s directorial debut hits Netflix.",1660.0779993200028,13.390014999999721,1,0.2,0.09979332078905923
